slug,title,description,type,cuisine,difficulty,prep_minutes,cook_minutes,total_minutes,serving_count,average_calories,ingredients,ingredient_count,steps,step_count,allergens,tags,tipNote,servingSuggestion
pesto-sos,Pesto Sos,"Fesleğen, çam fıstığı, parmesan ve zeytinyağıyla hazırlanan klasik yeşil sos.",SOS,it,EASY,10,0,10,6,180,Taze fesleğen 2 demet | Çam fıstığı 3 yemek kaşığı | Parmesan peyniri 50 gr | Sarımsak 2 diş | Zeytinyağı 0.5 su bardağı | Limon suyu 1 tatlı kaşığı | Tuz 0.5 çay kaşığı,7,"1. Fesleğen yapraklarını saplarından ayırıp kurutun. || 2. Çam fıstığını kuru tavada 2 dakika kokusu çıkana kadar çevirin. || 3. Fesleğen, çam fıstığı, parmesan, sarımsak, limon suyu ve tuzu robota alın. || 4. Zeytinyağını yavaşça ekleyerek sos kıvamına gelene kadar çekin.",4,"SUT,KUSUYEMIS","vejetaryen,30-dakika-alti,pratik",Fesleğeni yıkadıktan sonra tamamen kurutun; ıslak yaprak sosun rengini açar ve kıvamını inceltir.,"Makarna, sandviç veya ızgara sebzeyle kullanın."
peynir-toplari,Peynir Topları,"Labne ve beyaz peynirle hazırlanan, ot ve susamla kaplanan soğuk aperatif.",APERATIF,tr,EASY,20,0,20,6,280,Labne 200 gr | Beyaz peynir 200 gr | Dereotu 0.25 demet | Susam 3 yemek kaşığı | Pul biber 1 çay kaşığı | Kraker 12 adet,6,"1. Labne, beyaz peynir ve dereotunu karıştırın. || 2. Karışımı 15 dakika buzdolabında soğutun. || 3. Peynirden toplar yapıp susam ve pul bibere bulayın.",3,"SUT,SUSAM,GLUTEN","vejetaryen,pratik",Karışımı 15 dakika soğutun; toplar daha düzgün şekil alır.,Kraker ve çiğ sebzelerle servis edin.
peynirli-gozleme,Peynirli Gözleme,İnce açılmış hamurun peynirli harçla tavada piştiği geleneksel gözleme.,YEMEK,tr,MEDIUM,35,20,55,4,420,Un 3 su bardağı — Hamur için | Su 1 su bardağı — Hamur için | Tuz 1 tatlı kaşığı — Hamur için | Zeytinyağı 1 yemek kaşığı — Hamur için | Beyaz peynir 250 gr — İç için | Maydanoz 0.5 demet — İç için | Tereyağı 1 yemek kaşığı — İç için,7,"1. Un, su, tuz ve zeytinyağını 8 dakika yoğurun. || 2. Hamuru 4 bezeye ayırıp üzerini kapatın ve 20 dakika dinlendirin. || 3. Peynir ve maydanozu karıştırın. || 4. Bezeleri ince açın, iç harcı yayın ve yarım ay şeklinde kapatın. || 5. Gözlemeleri sıcak tavada iki yüzü kızarana kadar toplam 4-5 dakika pişirin. || 6. Pişen gözlemelerin üzerine tereyağı sürün.",6,"GLUTEN,SUT","vejetaryen,butce-dostu",Hamuru 20 dakika dinlendirin; açarken yırtılmaz ve daha ince olur.,Ayran ve domatesle sıcak servis edin.
peynirli-kraker,Peynirli Kraker,Keskin peynir ve tereyağıyla yapılan küçük krakerler çay saatinde tuzlu bir boşluğu doldurur.,ATISTIRMALIK,tr,MEDIUM,25,15,40,8,230,Un 200 gr | Eski kaşar 160 gr | Tereyağı 100 gr | Pul biber 1 çay kaşığı,4,"1. Un, peynir, tereyağı ve pul biberi hamur yapın. || 2. Hamuru 20 dakika soğutun. || 3. İnce açıp 180°C fırında 15 dakika pişirin.",3,"GLUTEN,SUT",vejetaryen,Hamuru açmadan önce 20 dakika soğutun; krakerler fırında yayılmaz.,Peynir tabağı yanında servis edin.
peynirli-mantar-dolmasi,Peynirli Mantar Dolması,Büyük mantarların içi peynirli harçla dolunca kısa sürede zarif ama zahmetsiz bir fırın aperatifi çıkar.,APERATIF,fr,EASY,15,18,33,4,170,Büyük mantar 12 adet | Krem peynir 120 gr | Parmesan 40 gr | Sarımsak 1 diş,4,1. Mantarların içini çıkarın. || 2. Peynirli harçla doldurun. || 3. 200°C fırında 18 dakika pişirin.,3,SUT,"misafir-sofrasi,vejetaryen",Mantarların içini oyarken kenarları inceltmeyin; fırında su salarken formu korur.,Üzerine taze kekik serperek sıcak servis edin.
peynirli-milfoy,Peynirli Milföy,"Beyaz peynirli içle hazırlanan, fırından kat kat çıkan milföy böreği.",APERATIF,tr,EASY,15,20,35,6,320,Milföy hamuru 6 adet | Beyaz peynir 200 gr | Maydanoz 0.25 demet | Yumurta sarısı 1 adet | Çörek otu 1 tatlı kaşığı,5,1. Peynir ve kıyılmış maydanozu karıştırın. || 2. Milföy karelerine harç koyup üçgen kapatın. || 3. Üzerine yumurta sarısı sürüp çörek otu serpin ve 190°C fırında 18-20 dakika pişirin.,3,"GLUTEN,SUT,YUMURTA","vejetaryen,cocuk-dostu",Milföyleri oda sıcaklığında yumuşatın ama tamamen ısıtmayın; soğuk hamur daha kabarık pişer.,Çayla sıcak servis edin.
peynirli-omlet,Peynirli Omlet,"Yumurta, beyaz peynir ve maydanozla hazırlanan yumuşak kahvaltı omleti.",KAHVALTI,tr,EASY,5,6,11,2,300,Yumurta 4 adet | Beyaz peynir 100 gr | Süt 2 yemek kaşığı | Tereyağı 1 tatlı kaşığı | Maydanoz 4 dal | Tuz 0.5 çay kaşığı,6,"1. Yumurta, süt ve tuzu çırpın. || 2. Tereyağını tavada eritin, yumurtayı dökün. || 3. Peynir ve maydanozu ekleyip kısık ateşte 5-6 dakika pişirin.",3,"SUT,YUMURTA","vejetaryen,30-dakika-alti,yuksek-protein",Omleti düşük ateşte pişirin; üstü kurumadan içi yumuşak kalır.,Domates ve zeytinle servis edin.
peynirli-pogaca,Peynirli Poğaça,"Mayasız hamurla hazırlanan, içi beyaz peynirli yumuşak ev poğaçası.",KAHVALTI,tr,EASY,20,25,45,8,260,Un 3 su bardağı — Hamur için | Yoğurt 1 su bardağı — Hamur için | Sıvı yağ 0.5 su bardağı — Hamur için | Kabartma tozu 1 paket — Hamur için | Tuz 1 tatlı kaşığı — Hamur için | Beyaz peynir 200 gr — İç için | Maydanoz 0.25 demet — İç için | Yumurta sarısı 1 adet — Hamur için,8,"1. Yoğurt, sıvı yağ, kabartma tozu ve tuzu karıştırın. || 2. Unu ekleyip ele yapışmayan yumuşak hamur olana kadar 4-5 dakika yoğurun. || 3. Peynir ve doğranmış maydanozu karıştırın. || 4. Hamurdan parçalar alıp iç koyun ve kapatın. || 5. Üzerine yumurta sarısı sürüp 180°C fırında 22-25 dakika pişirin.",5,"GLUTEN,SUT,YUMURTA","vejetaryen,cocuk-dostu,firinda",Unu kontrollü ekleyin; hamur ele yapışmayan ama sertleşmeyen kıvamda olmalı.,Çay ve domates dilimleriyle servis edin.
peynirli-quesadilla,Peynirli Quesadilla,"Meksika'nın tavada katlanan tortilla lezzeti, eriyen peynir ve biberle hızlı öğüne dönüşür.",APERATIF,mx,EASY,10,10,20,4,390,Un tortilla 4 adet | Kaşar peyniri 2 su bardağı | Kırmızı biber 1 adet | Taze soğan 3 dal,4,1. Tortillanın yarısına peynir ve biber koyun. || 2. Tortillayı kapatıp tavaya alın. || 3. Her yüzünü 3-4 dakika pişirin.,3,"GLUTEN,SUT","30-dakika-alti,vejetaryen,pratik",Tavayı orta ateşte tutun; peynir erirken tortilla yanmaz.,Salsa roja veya guacamole ile servis edin.
peynirli-souffle,Peynirli Souffle,"Fransız mutfağının kabaran peynirli klasiği, hafif iç dokusu ve kızarmış üstüyle hemen servis ister.",APERATIF,fr,HARD,25,20,45,4,220,Yumurta 4 adet | Süt 1 su bardağı | Tereyağı 40 gr | Un 2 yemek kaşığı | Gruyere peyniri 100 gr,5,1. Tereyağı ve unla 2 dakika kavurma yapın. || 2. Sütü ekleyip koyu sos pişirin. || 3. Peynir ve yumurta sarılarını ekleyin. || 4. Çırpılmış yumurta akını katlayıp 190°C fırında 18-20 dakika pişirin.,4,"GLUTEN,SUT,YUMURTA","misafir-sofrasi,vejetaryen",Yumurta akını parlak tepecikler oluşana kadar çırpın; karıştırırken havasını söndürmeyin.,Fırından çıkar çıkmaz servis edin.
pho-bo,Pho Bo,"Hanoi sabahlarının anason kokulu et suyu, pirinç eriştesi ve ince dana dilimleriyle kaselere dolar.",CORBA,vn,HARD,30,180,210,6,420,Dana kemikli et 1.2 kg | Pirinç eriştesi 400 gr | Dana bonfile 300 gr | Soğan 2 adet | Yıldız anason 3 adet | Soya sosu 2 yemek kaşığı,6,"1. Kemikli eti soğan ve yıldız anasonla 3 saat kısık ateşte kaynatın. || 2. Pirinç eriştesini sıcak suda 8 dakika bekletip süzün. || 3. Erişteyi kaseye alın, ince dana dilimlerini ekleyip kaynar et suyunu üzerine dökün.",3,SOYA,"misafir-sofrasi,yuksek-protein",Et suyunu düşük ateşte kaynatın; yüzeyde biriken köpüğü aldığınızda çorba daha berrak olur.,"Taze kişniş, misket limonu ve acı biberle servis edin."
pho-ga,Pho Ga,"Vietnam tavuk suyunun zencefil ve baharatla açılan hafif hali, pirinç eriştesini sade bir kaseye taşır.",CORBA,vn,MEDIUM,25,90,115,6,340,Bütün tavuk 1 adet | Pirinç eriştesi 350 gr | Zencefil 30 gr | Soğan 1 adet | Soya sosu 2 yemek kaşığı,5,"1. Tavuğu soğan ve zencefille 90 dakika haşlayın. || 2. Tavuk etini didikleyin, suyu süzgeçten geçirin. || 3. Pirinç eriştesi ve tavuk etini kaseye alıp sıcak tavuk suyuyla tamamlayın.",3,SOYA,yuksek-protein,Tavuğu bütün haşlayın; göğüs eti servis için didiklenirken kemikler suya lezzet verir.,"Fesleğen, taze soğan ve limonla servis edin."
picadillo-cubano,Picadillo Cubano,"Küba picadillo yemeği kıyma, domates, zeytin ve kuru üzümle tatlı tuzlu bir tencere kurar.",YEMEK,tr,EASY,20,30,50,4,390,Dana kıyma 500 gr | Domates püresi 300 ml | Yeşil zeytin 80 gr | Kuru üzüm 50 gr,4,"1. Kıymayı soğanla 8 dakika kavurun. || 2. Domates püresi, zeytin ve kuru üzümü ekleyin. || 3. Kısık ateşte 20 dakika pişirin.",3,,tek-tencere,,
picanha,Picanha,"Brezilya churrasco sofralarının yağ kapaklı dana kesimi, iri tuzla sade biçimde ızgarada pişer.",YEMEK,br,MEDIUM,15,25,40,4,510,Picanha dana eti 1 kg | İri tuz 1 yemek kaşığı | Karabiber 1 çay kaşığı | Zeytinyağı 1 yemek kaşığı,4,1. Eti kalın dilimleyip iri tuz ve karabiberle ovun. || 2. Yağlı yüzeyi alta gelecek şekilde ızgarada 8 dakika mühürleyin. || 3. Dilimleri çevirip 12-15 dakika daha pişirin ve 5 dakika dinlendirin.,3,,yuksek-protein,Yağlı yüzeyi önce ateşe gösterin; eriyen yağ etin dışını kızartır.,"Farofa, yeşil salata ve köz biberle servis edin."
pide-ekmegi,Pide Ekmeği,Yumuşak içli ve susamlı yüzeyli ev tipi pide ekmeği.,YEMEK,tr,MEDIUM,50,18,68,6,230,Un 4 su bardağı | Ilık su 1.5 su bardağı | Kuru maya 1 yemek kaşığı | Şeker 1 tatlı kaşığı | Zeytinyağı 3 yemek kaşığı | Susam 2 yemek kaşığı,6,1. Hamur malzemelerini yoğurup 40 dakika mayalandırın. || 2. Hamuru tepsiye yayıp parmak uçlarınızla şekil verin. || 3. Susam serpip 220°C fırında 15-18 dakika pişirin.,3,"GLUTEN,SUSAM","vegan,firinda,vejetaryen",Hamuru tepside 15 dakika ikinci kez dinlendirin; pide fırında daha iyi kabarır.,Çorba veya kebap yanında servis edin.
pierogi,Pierogi,Patatesli peynirli iç harçla doldurulan haşlama ve tavada kızartma hamur işi.,YEMEK,tr,HARD,60,20,80,5,430,Un 3 su bardağı | Yumurta 1 adet | Su 0.75 su bardağı | Patates 3 adet | Lor peyniri 200 gr | Tereyağı 2 yemek kaşığı | Soğan 1 adet,7,"1. Un, yumurta ve suyla hamur yoğurup 30 dakika dinlendirin. || 2. Haşlanmış patates ve lor peynirini karıştırıp iç harç hazırlayın. || 3. Hamuru doldurup kapatın, 6 dakika haşlayın ve tereyağında 4 dakika çevirin.",3,"GLUTEN,SUT,YUMURTA","vejetaryen,misafir-sofrasi",Kenarları sıkı kapatın; haşlama suyunda açılırsa iç harç dışarı çıkar.,Tereyağında kızarmış soğanla servis edin.
pimientos-de-padron,Pimientos de Padron,"Galicia tapas masalarının küçük yeşil biberleri, zeytinyağı ve iri tuzla hızlıca kavrulur.",APERATIF,es,EASY,5,8,13,4,110,Padron biberi 300 gr | Zeytinyağı 2 yemek kaşığı | İri tuz 0.5 çay kaşığı,3,1. Biberleri yıkayıp kurulayın. || 2. Zeytinyağını tavada ısıtın ve biberleri ekleyin. || 3. Biberleri 6-8 dakika çevirerek pişirin.,3,,"vegan,pratik,30-dakika-alti,vejetaryen",Biberleri tek kat pişirin; kabukları beneklenince ocaktan alın.,Sıcak tapas tabağı olarak servis edin.
pina-colada,Piña Colada,"Rom, ananas suyu ve Hindistan cevizi kremasıyla hazırlanan tropik klasik kokteyl.",KOKTEYL,in,EASY,5,0,5,1,260,Beyaz rom 50 ml | Ananas suyu 90 ml | Hindistan cevizi kreması 30 ml | Lime suyu 10 ml | Kırık buz 1 su bardağı,5,"1. Rom, ananas suyu, Hindistan cevizi kreması, lime suyu ve buzu blendera alın. || 2. Karışımı 20 saniye pürüzsüz olana kadar çekin. || 3. Soğutulmuş bardağa döküp hemen servis edin.",3,,"alkollu,30-dakika-alti,yaz-tarifi",Kırık buz kullanın; blender kokteyli daha kısa sürede pürüzsüz hale getirir.,Ananas dilimiyle soğuk servis edin.
pirasa-yemegi,Pırasa Yemeği,"Pırasa, havuç ve pirinçle hazırlanan hafif zeytinyağlı tencere yemeği.",YEMEK,tr,EASY,15,30,45,4,230,Pırasa 1 kg | Havuç 2 adet | Pirinç 3 yemek kaşığı | Zeytinyağı 0.5 çay bardağı | Limon suyu 2 yemek kaşığı | Şeker 1 çay kaşığı | Tuz 1 tatlı kaşığı,7,"1. Pırasaları ve havuçları çapraz dilimleyin. || 2. Havucu zeytinyağında 4 dakika çevirin, pırasayı ekleyin. || 3. Pirinç, limon suyu, şeker, tuz ve 1 su bardağı su ekleyip 25-30 dakika pişirin.",3,,"vegan,dusuk-kalorili,tek-tencere,vejetaryen",Pırasayı çapraz dilimleyin; hem daha hızlı pişer hem de tabakta dağılmaz.,Limon suyu ile ılık veya soğuk servis edin.
pirinc-patlagi-bar,Pirinç Patlağı Bar,"Pirinç patlağı, bal ve fıstık ezmesiyle kesilen pratik okul çantası barı.",ATISTIRMALIK,tr,EASY,15,5,20,10,180,Pirinç patlağı 120 gr | Fıstık ezmesi 120 gr | Bal 100 gr | Kuru üzüm 60 gr,4,1. Bal ve fıstık ezmesini 5 dakika ısıtıp karıştırın. || 2. Pirinç patlağı ve kuru üzümü ekleyin. || 3. Kalıba bastırıp 30 dakika soğutun.,3,YER_FISTIGI,"30-dakika-alti,cocuk-dostu,vejetaryen",Karışımı kalıba bastırırken yağlı kağıt kullanın; yüzey düzgün olur.,Dilimleyip kapalı kutuda saklayın.
pirinc-pilavi,Tereyağlı Pirinç Pilavı,"Tane tane, tereyağlı klasik pirinç pilavı. Her yemeğin yanına yakışır.",YEMEK,tr,EASY,10,20,30,4,210,Pirinç 2 su bardağı | Su 3 su bardağı | Tereyağı 2 yemek kaşığı | Şehriye 1 yemek kaşığı | Tuz 1 tatlı kaşığı,5,"1. Pirinci yıkayıp sıcak tuzlu suda 30 dk bekletin. || 2. Tereyağında şehriyeyi pembeleşene kadar kavurun. || 3. Süzülmüş pirinci ekleyip 2 dk kavurun. || 4. Sıcak suyu ekleyin, kaynayınca kısık ateşte 15 dk pişirin. || 5. Altına havlu koyup 10 dk dinlendirin.",5,"GLUTEN,SUT","pratik,30-dakika-alti,vejetaryen",Pirinci bol suda yıkayıp 30 dk sıcak tuzlu suda bekletin.,
pirozhki,Pirozhki,Rus pirozhki çörekleri mayalı hamurun içine kıymalı ya da patatesli harç alıp fırında kızarır.,APERATIF,tr,MEDIUM,50,25,75,8,320,Un 500 gr | Maya 7 gr | Süt 250 ml | Dana kıyma 350 gr,4,"1. Un, maya ve sütle hamur yoğurup 40 dakika mayalandırın. || 2. Kıymayı soğanla 10 dakika kavurun. || 3. Hamurları doldurup 190°C fırında 25 dakika pişirin.",3,"GLUTEN,SUT",misafir-sofrasi,,
pisco-sour,Pisco Sour,"Lima barlarının köpüklü imzası; pisco brendi, lime ve yumurta akı ipeksi bir başlık oluşturur.",KOKTEYL,tr,MEDIUM,7,0,7,1,210,Pisco brendi 60 ml | Lime suyu 25 ml | Şeker şurubu 20 ml | Yumurta akı 1 adet | Bitters 2 damla,5,"1. Pisco brendi, lime, şurup ve yumurta akını buzsuz 15 saniye çalkalayın. || 2. Buz ekleyip 12 saniye daha çalkalayın. || 3. Soğuk kadehe süzüp bitters damlatın.",3,YUMURTA,"alkollu,30-dakika-alti,vejetaryen",Önce buzsuz çalkalayın; yumurta akı daha kalıcı köpük verir.,Üzerine 2 damla bitters ekleyin.
piyaz,Piyaz,"Haşlanmış kuru fasulye, soğan, yumurta ve tahinli sosla hazırlanan doyurucu salata.",SALATA,tr,EASY,20,40,60,4,310,Kuru fasulye 1.5 su bardağı | Kırmızı soğan 1 adet | Yumurta 2 adet | Maydanoz 0.25 demet | Tahin 3 yemek kaşığı | Limon suyu 3 yemek kaşığı | Zeytinyağı 2 yemek kaşığı | Tuz 1 çay kaşığı | Sumak 1 çay kaşığı,9,"1. Fasulyeyi bir gece ıslatın ve yumuşayana kadar 35-40 dakika haşlayın. || 2. Yumurtaları 10 dakika haşlayıp dilimleyin. || 3. Kırmızı soğanı ince doğrayıp sumakla ovun. || 4. Tahin, limon suyu, zeytinyağı ve tuzu çırpın. || 5. Fasulye, soğan ve maydanozu sosla karıştırın, yumurta dilimleriyle servis edin.",5,"YUMURTA,SUSAM",vejetaryen,Fasulyeyi dağılmadan yumuşayana kadar haşlayın; salatada tane formunu koruması gerekir.,Köfte yanında oda sıcaklığında servis edin.
pizza-margherita,Pizza Margherita,"Domates sosu, mozzarella ve fesleğenle hazırlanan klasik ince hamurlu pizza.",YEMEK,it,MEDIUM,60,12,72,2,620,Un 2.5 su bardağı | Ilık su 1 su bardağı | Kuru maya 1 çay kaşığı | Domates sosu 0.75 su bardağı | Mozzarella peyniri 200 gr | Zeytinyağı 2 yemek kaşığı | Fesleğen 8 yaprak | Tuz 1 çay kaşığı,8,"1. Un, su, maya ve tuzu yoğurup 45 dakika mayalandırın. || 2. Hamuru açın, domates sosu ve mozzarella ekleyin. || 3. 240°C fırında 10-12 dakika pişirin.",3,"GLUTEN,SUT","vejetaryen,firinda",Fırını tepsiyle birlikte ısıtın; hamurun tabanı daha hızlı kızarır.,Fesleğen yapraklarıyla sıcak servis edin.
platanos-maduros-fritos,Platanos Maduros Fritos,"Platanos maduros fritos, olgun muzların dışı karamelize olacak kadar kızartıldığı klasik bir Küba eşlikçisidir.",ATISTIRMALIK,cu,EASY,5,10,15,4,188,Olgun muz 2 adet | Ayçiçek yağı 4 yemek kaşığı,2,1. Muzları çapraz ve kalınca dilimleyin. || 2. Ayçiçek yağını tavada ısıtın. || 3. Muzları her iki yüzü 4 dakika kızartıp servis edin.,3,,"vegan,30-dakika-alti,vejetaryen",Muzları çok ince dilimlememek dışı kızarırken içinin yumuşak kalmasını sağlar.,Kenarları karamelizeyken sıcak servis edin.
poha,Poha,"Hindistan'da sabah kahvaltısında yapılan poha, ince pirinç gevreğinin zerdeçal ve sebzeyle hafifçe kavrulmuş halidir.",KAHVALTI,in,EASY,10,12,22,4,241,Poha 3 su bardağı | Soğan 1 adet | Yer fıstığı 0.25 su bardağı | Zerdeçal 1 çay kaşığı | Limon suyu 1 yemek kaşığı,5,"1. Pohayı süzgeçte sudan geçirip 5 dakika dinlendirin. || 2. Soğanı ve yer fıstığını tavada 5 dakika çevirin. || 3. Poha ve zerdeçalı ekleyip 3 dakika karıştırın, limonla servis edin.",3,YER_FISTIGI,"vegan,30-dakika-alti,butce-dostu,vejetaryen",Pohayı sudan geçirip uzun süre bekletmeyin; sadece yumuşaması yeterli.,Üzerine taze kişniş ve limon suyu ekleyerek servis edin.
ponzu-sos,Ponzu Sos,"Ponzu sos, soya sosu ve narenciyeyi balık, salata ve dumpling için parlak bir dip yapar.",SOS,jp,EASY,8,0,8,6,25,Soya sosu 80 ml | Limon suyu 40 ml | Pirinç sirkesi 30 ml | Kombu 5 gr,4,"1. Soya sosu, limon suyu ve sirkeyi karıştırın. || 2. Kombuyu sosun içinde 15 dakika bekletin. || 3. Kombuyu çıkarıp sosu süzün.",3,SOYA,"vegan,30-dakika-alti,vejetaryen",Sosu 15 dakika bekletin; narenciye asidi tuzu yumuşatır.,"Sashimi, gyoza veya ızgara mantar yanında dip sos olarak servis edin."
porkolt,Pörkölt,"Macar pörkölt, bol kırmızı biberle ağır ateşte pişen etin koyu ve yoğun tencere halidir.",YEMEK,hu,MEDIUM,15,75,90,4,348,Dana kuşbaşı 700 gr | Soğan 2 adet | Tatlı kırmızı biber 2 yemek kaşığı | Domates püresi 1 su bardağı,4,1. Soğanı yağda 8 dakika karamelize edin. || 2. Eti ve kırmızı biberi ekleyip 5 dakika çevirin. || 3. Domates püresi ve 1 su bardağı sıcak su ekleyip 60 dakika pişirin.,3,,"tek-tencere,misafir-sofrasi",Toz biberi sıcak yağda uzun bırakmayın; hemen sıvı eklemek rengini korur.,Yanına haşlanmış patates veya nokedli ile servis edin.
portakalli-havuc-suyu,Portakallı Havuç Suyu,Taze havuç ve portakal suyuyla hazırlanan parlak renkli içecek.,ICECEK,tr,EASY,10,0,10,3,85,Havuç 5 adet | Portakal 3 adet | Limon suyu 1 yemek kaşığı | Buz 1 su bardağı,4,1. Havuçların uçlarını kesip yıkayın. || 2. Havuç ve portakalları sıkacakta sıkın. || 3. Limon suyu ve buzla karıştırıp servis edin.,3,,"vegan,alkolsuz,vejetaryen",Havucu sıkmadan önce uçlarını kesin; topraksı tat azalır.,Kahvaltıda soğuk servis edin.
portakalli-kladdkaka,Portakallı Kladdkaka,"İsveç'in içi hafif ıslak çikolatalı keki, fazla süs istemeden yoğun kakaolu bir dilim verir.",TATLI,se,EASY,12,18,30,8,290,Tereyağı 120 gr | Şeker 220 gr | Un 90 gr | Kakao 35 gr,4,1. Tereyağını eritip diğer malzemelerle karıştırın. || 2. Hamuru kalıba dökün. || 3. 180°C fırında 18 dakika pişirin.,3,"GLUTEN,SUT","misafir-sofrasi,30-dakika-alti,vejetaryen",Ortası hafif sallanırken çıkarın; fazla pişerse kladdkaka dokusu gider.,Yanında hafif çırpılmış krema ile servis edin.
portakalli-sicak-cikolata,Portakallı Sıcak Çikolata,Bitter çikolataya portakal kabuğu eklendiğinde fincanda kısa süre kalan ama akılda uzun süren bir aroma çıkar.,ICECEK,fr,EASY,5,8,13,2,240,Süt 400 ml | Bitter çikolata 80 gr | Portakal kabuğu rendesi 1 çay kaşığı | Kakao 1 tatlı kaşığı,4,1. Sütü tencerede ısıtın. || 2. Çikolatayı ekleyip eritin. || 3. Portakal kabuğu ve kakaoyu ekleyip servis edin.,3,SUT,"cocuk-dostu,vejetaryen",Portakal kabuğunun beyaz kısmını almamaya çalışın; acılık hızla öne çıkar.,Üstüne ince portakal kabuğu rendesi ekleyerek servis edin.
